sample_id,layer,spearman,overlap_at_k,n_img,k_overlap
chartqa_train_0025,8,0.6749819978658832,0.5656292286874154,3699,739
chartqa_train_0025,9,0.748072501571816,0.6535859269282814,3699,739
chartqa_train_0025,10,0.6303190397368261,0.5926928281461434,3699,739
chartqa_train_0025,11,0.5901194989464364,0.5751014884979703,3699,739
chartqa_train_0025,12,0.544570944789793,0.5372124492557511,3699,739
chartqa_train_0025,13,0.4626164738143336,0.45331529093369416,3699,739
chartqa_train_0025,14,0.5860131467314539,0.5345060893098782,3699,739
chartqa_train_0025,15,0.47143740679777557,0.46820027063599456,3699,739
chartqa_train_0025,16,0.5240527093021512,0.4397834912043302,3699,739
chartqa_train_0025,17,0.5924371535971434,0.5006765899864682,3699,739
chartqa_train_0025,18,0.6018969647592068,0.530446549391069,3699,739
chartqa_train_0025,19,0.6115782458883814,0.5087956698240866,3699,739
chartqa_train_0025,20,0.5990704120860717,0.5209742895805142,3699,739
chartqa_train_0025,21,0.6320677295072514,0.5764546684709067,3699,739
chartqa_train_0025,22,0.6899929709305278,0.6116373477672531,3699,739
chartqa_train_0025,23,0.6614241243014973,0.5723951285520974,3699,739
chartqa_train_0025,24,0.6440081065544779,0.5764546684709067,3699,739
chartqa_train_0025,25,0.6479660863983427,0.5561569688768606,3699,739
chartqa_train_0025,26,0.7336757479397873,0.6359945872801083,3699,739
chartqa_train_0025,27,,0.17591339648173207,3699,739
chartqa_train_0026,0,0.5804713219274688,0.5139275766016713,3591,718
chartqa_train_0026,1,0.5720992647013807,0.5041782729805014,3591,718
chartqa_train_0026,2,0.609962099594919,0.5682451253481894,3591,718
chartqa_train_0026,3,0.4026266473214937,0.532033426183844,3591,718
chartqa_train_0026,4,0.6922332758156213,0.6545961002785515,3591,718
chartqa_train_0026,5,0.7852176464012136,0.7061281337047354,3591,718
chartqa_train_0026,6,0.6669454814960883,0.6155988857938719,3591,718
chartqa_train_0026,7,0.7128791985926662,0.6713091922005571,3591,718
chartqa_train_0026,8,0.7150453624361272,0.6142061281337048,3591,718
chartqa_train_0026,9,0.8091731860744246,0.713091922005571,3591,718
chartqa_train_0026,10,0.7279635329903942,0.6323119777158774,3591,718
chartqa_train_0026,11,0.6799779087724807,0.6016713091922006,3591,718
chartqa_train_0026,12,0.6962428782931719,0.5793871866295265,3591,718
chartqa_train_0026,13,0.5799313389300674,0.5041782729805014,3591,718
chartqa_train_0026,14,0.6305560896728508,0.5334261838440112,3591,718
chartqa_train_0026,15,0.6085130386885451,0.5041782729805014,3591,718
chartqa_train_0026,16,0.5402735773157672,0.47214484679665736,3591,718
chartqa_train_0026,17,0.620649994264778,0.49164345403899723,3591,718
chartqa_train_0026,18,0.6018494574359365,0.5167130919220055,3591,718
chartqa_train_0026,19,0.6317554476740246,0.5264623955431755,3591,718
chartqa_train_0026,20,0.6680090590035384,0.564066852367688,3591,718
chartqa_train_0026,21,0.7127533285314281,0.6267409470752089,3591,718
chartqa_train_0026,22,0.7279627469738623,0.649025069637883,3591,718
chartqa_train_0026,23,0.6662374780153865,0.584958217270195,3591,718
chartqa_train_0026,24,0.728229428008712,0.6559888579387186,3591,718
chartqa_train_0026,25,0.6700679187575483,0.5779944289693594,3591,718
chartqa_train_0026,26,0.7217481898154829,0.6629526462395543,3591,718
chartqa_train_0026,27,0.4911952945991988,0.5306406685236769,3591,718
chartqa_train_0027,0,0.5773698509387775,0.5125348189415042,3591,718
chartqa_train_0027,1,0.5682306881002644,0.49442896935933145,3591,718
chartqa_train_0027,2,0.5975870880236513,0.5473537604456824,3591,718
chartqa_train_0027,3,0.40737528825592295,0.5362116991643454,3591,718
chartqa_train_0027,4,0.691672785722018,0.6364902506963789,3591,718
chartqa_train_0027,5,0.7933448718197078,0.7116991643454039,3591,718
chartqa_train_0027,6,0.659077067761986,0.5891364902506964,3591,718
chartqa_train_0027,7,0.7138213315159055,0.6518105849582173,3591,718
chartqa_train_0027,8,0.7455667425528021,0.6309192200557103,3591,718
chartqa_train_0027,9,0.7758229444425833,0.6671309192200557,3591,718
chartqa_train_0027,10,0.7076530348407637,0.6044568245125348,3591,718
chartqa_train_0027,11,0.7045138498017723,0.6476323119777159,3591,718
chartqa_train_0027,12,0.663277667517259,0.5710306406685237,3591,718
chartqa_train_0027,13,0.6093643090639115,0.5194986072423399,3591,718
chartqa_train_0027,14,0.5237153608842641,0.48746518105849584,3591,718
chartqa_train_0027,15,0.6139406765762064,0.5194986072423399,3591,718
chartqa_train_0027,16,0.41314736795925294,0.3802228412256267,3591,718
chartqa_train_0027,17,0.533907948633383,0.43454038997214484,3591,718
chartqa_train_0027,18,0.5505817142096806,0.44846796657381616,3591,718
chartqa_train_0027,19,0.5320009098811352,0.4275766016713092,3591,718
chartqa_train_0027,20,0.5895229266010095,0.4637883008356546,3591,718
chartqa_train_0027,21,0.6168408397121179,0.5181058495821727,3591,718
chartqa_train_0027,22,0.6529949285820326,0.5222841225626741,3591,718
chartqa_train_0027,23,0.609460512760238,0.5097493036211699,3591,718
chartqa_train_0027,24,0.6768615820574433,0.6072423398328691,3591,718
chartqa_train_0027,25,0.5933042610277255,0.5181058495821727,3591,718
chartqa_train_0027,26,0.6396489715620483,0.5919220055710307,3591,718
chartqa_train_0027,27,,0.11559888579387187,3591,718
chartqa_train_0028,0,0.5615586277929087,0.4329608938547486,1793,358
chartqa_train_0028,1,0.5556781343041479,0.5167597765363129,1793,358
chartqa_train_0028,2,0.6324645988443915,0.6005586592178771,1793,358
chartqa_train_0028,3,0.49154478847478167,0.5418994413407822,1793,358
chartqa_train_0028,4,0.7084606012786159,0.6033519553072626,1793,358
chartqa_train_0028,5,0.7158443533644477,0.6955307262569832,1793,358
chartqa_train_0028,6,0.6731785286303174,0.6424581005586593,1793,358
chartqa_train_0028,7,0.7163282399897467,0.664804469273743,1793,358
chartqa_train_0028,8,0.7154828364672017,0.5893854748603352,1793,358
chartqa_train_0028,9,0.8044126250618376,0.7122905027932961,1793,358
chartqa_train_0028,10,0.6962275116629113,0.5726256983240223,1793,358
chartqa_train_0028,11,0.6327739459484105,0.5782122905027933,1793,358
chartqa_train_0028,12,0.6482298289179012,0.49441340782122906,1793,358
chartqa_train_0028,13,0.49972845266542676,0.4329608938547486,1793,358
chartqa_train_0028,14,0.4964012460287015,0.49162011173184356,1793,358
chartqa_train_0028,15,0.5771473407050743,0.48324022346368717,1793,358
chartqa_train_0028,16,0.42024254307070674,0.34916201117318435,1793,358
chartqa_train_0028,17,0.5159065810687632,0.4273743016759777,1793,358
chartqa_train_0028,18,0.4800964241220825,0.39385474860335196,1793,358
chartqa_train_0028,19,0.37784931205807604,0.36312849162011174,1793,358
chartqa_train_0028,20,0.5723989013381413,0.4888268156424581,1793,358
chartqa_train_0028,21,0.5094168546568477,0.4720670391061452,1793,358
chartqa_train_0028,22,0.5638228604564033,0.5111731843575419,1793,358
chartqa_train_0028,23,0.5361502224698785,0.43575418994413406,1793,358
chartqa_train_0028,24,0.5389713020660574,0.4748603351955307,1793,358
chartqa_train_0028,25,0.5480191070965365,0.4553072625698324,1793,358
chartqa_train_0028,26,0.5948898248147658,0.4888268156424581,1793,358
chartqa_train_0028,27,,0.22905027932960895,1793,358
chartqa_train_0030,0,0.5251199282895559,0.513986013986014,1431,286
chartqa_train_0030,1,0.552943859327804,0.458041958041958,1431,286
chartqa_train_0030,2,0.7135048419766827,0.6083916083916084,1431,286
chartqa_train_0030,3,0.6138680004470951,0.5314685314685315,1431,286
chartqa_train_0030,4,0.7265808407623888,0.6538461538461539,1431,286
chartqa_train_0030,5,0.7775689771499902,0.6573426573426573,1431,286
chartqa_train_0030,6,0.6613895623826849,0.5979020979020979,1431,286
chartqa_train_0030,7,0.6859060273085025,0.6083916083916084,1431,286
chartqa_train_0030,8,0.6396700586401278,0.513986013986014,1431,286
chartqa_train_0030,9,0.6942004020490572,0.6188811188811189,1431,286
chartqa_train_0030,10,0.47736722192897746,0.47202797202797203,1431,286
chartqa_train_0030,11,0.6090893436060589,0.5699300699300699,1431,286
chartqa_train_0030,12,0.604619773792592,0.5524475524475524,1431,286
chartqa_train_0030,13,0.5439261757855787,0.45454545454545453,1431,286
chartqa_train_0030,14,0.5177597981045853,0.36713286713286714,1431,286
chartqa_train_0030,15,0.5638272931328023,0.4825174825174825,1431,286
chartqa_train_0030,16,0.44553806385049677,0.2937062937062937,1431,286
chartqa_train_0030,17,0.4983476500982178,0.34265734265734266,1431,286
chartqa_train_0030,18,0.4774308996420139,0.36013986013986016,1431,286
chartqa_train_0030,19,0.4823735693846736,0.2692307692307692,1431,286
chartqa_train_0030,20,0.5081885620779935,0.3811188811188811,1431,286
chartqa_train_0030,21,0.5535509368338111,0.4160839160839161,1431,286
chartqa_train_0030,22,0.5367671038319021,0.4090909090909091,1431,286
chartqa_train_0030,23,0.4990625378580888,0.4020979020979021,1431,286
chartqa_train_0030,24,0.5835139513829908,0.47202797202797203,1431,286
chartqa_train_0030,25,0.48071115167318346,0.36713286713286714,1431,286
chartqa_train_0030,26,0.5682543794360073,0.4370629370629371,1431,286
chartqa_train_0030,27,,0.20279720279720279,1431,286
chartqa_train_0038,0,0.6096177503879868,0.5178571428571429,1681,336
chartqa_train_0038,1,0.5493787458301216,0.46726190476190477,1681,336
chartqa_train_0038,2,0.598344665757897,0.5357142857142857,1681,336
chartqa_train_0038,3,0.5227905051474306,0.49107142857142855,1681,336
chartqa_train_0038,4,0.697085564002459,0.6607142857142857,1681,336
chartqa_train_0038,5,0.7808063846817506,0.7202380952380952,1681,336
chartqa_train_0038,6,0.6493278948115561,0.6041666666666666,1681,336
chartqa_train_0038,7,0.6783120996822607,0.6160714285714286,1681,336
chartqa_train_0038,8,0.7243916320000847,0.6607142857142857,1681,336
chartqa_train_0038,9,0.8002677857591726,0.7142857142857143,1681,336
chartqa_train_0038,10,0.7323457863631947,0.6785714285714286,1681,336
chartqa_train_0038,11,0.6743982005200501,0.6577380952380952,1681,336
chartqa_train_0038,12,0.7485825552747317,0.6279761904761905,1681,336
chartqa_train_0038,13,0.7531335361078604,0.6636904761904762,1681,336
chartqa_train_0038,14,0.7295184934650025,0.6696428571428571,1681,336
chartqa_train_0038,15,0.6588543908197804,0.5148809523809523,1681,336
chartqa_train_0038,16,0.7742357245714133,0.6488095238095238,1681,336
chartqa_train_0038,17,0.7653003369680282,0.6041666666666666,1681,336
chartqa_train_0038,18,0.7824999667244067,0.6458333333333334,1681,336
chartqa_train_0038,19,0.7254443654274881,0.5833333333333334,1681,336
chartqa_train_0038,20,0.7245345981607563,0.5446428571428571,1681,336
chartqa_train_0038,21,0.7297570722284993,0.5684523809523809,1681,336
chartqa_train_0038,22,0.7511487495475316,0.6458333333333334,1681,336
chartqa_train_0038,23,0.7074668421790453,0.5803571428571429,1681,336
chartqa_train_0038,24,0.7041413146122647,0.5714285714285714,1681,336
chartqa_train_0038,25,0.6987429546154253,0.5654761904761905,1681,336
chartqa_train_0038,26,0.7458402298801107,0.6369047619047619,1681,336
chartqa_train_0038,27,0.45689168971031147,0.48214285714285715,1681,336
chartqa_train_0039,0,0.5564515995232235,0.47619047619047616,1681,336
chartqa_train_0039,1,0.5694409881409963,0.4494047619047619,1681,336
chartqa_train_0039,2,0.6161159855047301,0.5476190476190477,1681,336
chartqa_train_0039,3,0.5095534593481034,0.5,1681,336
chartqa_train_0039,4,0.6063972519810438,0.5386904761904762,1681,336
chartqa_train_0039,5,0.7472560765464179,0.6875,1681,336
chartqa_train_0039,6,0.5983568234762714,0.5357142857142857,1681,336
chartqa_train_0039,7,0.644823984665772,0.625,1681,336
chartqa_train_0039,8,0.6520035443198298,0.5416666666666666,1681,336
chartqa_train_0039,9,0.7703484965183237,0.6785714285714286,1681,336
chartqa_train_0039,10,0.6697232290257693,0.5982142857142857,1681,336
chartqa_train_0039,11,0.5818452611389274,0.5833333333333334,1681,336
chartqa_train_0039,12,0.6571018952357901,0.5714285714285714,1681,336
chartqa_train_0039,13,0.7055483945265999,0.6190476190476191,1681,336
chartqa_train_0039,14,0.6224774742902579,0.5714285714285714,1681,336
chartqa_train_0039,15,0.6567092591445834,0.5446428571428571,1681,336
chartqa_train_0039,16,0.6619686688710935,0.5773809523809523,1681,336
chartqa_train_0039,17,0.67896474118666,0.5565476190476191,1681,336
chartqa_train_0039,18,0.7448444632026477,0.6011904761904762,1681,336
chartqa_train_0039,19,0.6499831555454019,0.49702380952380953,1681,336
chartqa_train_0039,20,0.7491886294713387,0.5714285714285714,1681,336
chartqa_train_0039,21,0.7165341861368761,0.5684523809523809,1681,336
chartqa_train_0039,22,0.7730267889047805,0.6875,1681,336
chartqa_train_0039,23,0.7207666736371182,0.6041666666666666,1681,336
chartqa_train_0039,24,0.7215856456570919,0.6041666666666666,1681,336
chartqa_train_0039,25,0.7257740091267942,0.5803571428571429,1681,336
chartqa_train_0039,26,0.7840694662749805,0.7261904761904762,1681,336
chartqa_train_0039,27,,0.22023809523809523,1681,336
chartqa_train_0043,0,0.542666123312724,0.4781144781144781,1485,297
chartqa_train_0043,1,0.5218806884539117,0.46464646464646464,1485,297
chartqa_train_0043,2,0.682536462380582,0.5622895622895623,1485,297
chartqa_train_0043,3,0.5650224273334823,0.531986531986532,1485,297
chartqa_train_0043,4,0.6834603395859477,0.5959595959595959,1485,297
chartqa_train_0043,5,0.7205129554494545,0.5925925925925926,1485,297
chartqa_train_0043,6,0.6155645633530425,0.5521885521885522,1485,297
chartqa_train_0043,7,0.5942537042213833,0.5151515151515151,1485,297
chartqa_train_0043,8,0.5004747492861277,0.4074074074074074,1485,297
chartqa_train_0043,9,0.578109394533539,0.48484848484848486,1485,297
chartqa_train_0043,10,0.3740472533190731,0.39730639730639733,1485,297
chartqa_train_0043,11,0.2916067482141863,0.4006734006734007,1485,297
chartqa_train_0043,12,0.3146180506135601,0.3501683501683502,1485,297
chartqa_train_0043,13,0.2698158563964201,0.28619528619528617,1485,297
chartqa_train_0043,14,0.30154292505839053,0.43097643097643096,1485,297
chartqa_train_0043,15,0.3573993808335529,0.40404040404040403,1485,297
chartqa_train_0043,16,0.38748721688084187,0.37037037037037035,1485,297
chartqa_train_0043,17,0.33566892294904294,0.31313131313131315,1485,297
chartqa_train_0043,18,0.4855426962492182,0.3872053872053872,1485,297
chartqa_train_0043,19,0.3880560336796797,0.3367003367003367,1485,297
chartqa_train_0043,20,0.4848051721544913,0.4781144781144781,1485,297
chartqa_train_0043,21,0.44982709638132873,0.4713804713804714,1485,297
chartqa_train_0043,22,0.5255738796078763,0.531986531986532,1485,297
chartqa_train_0043,23,0.5456679217900576,0.5353535353535354,1485,297
chartqa_train_0043,24,0.6037253610319488,0.4983164983164983,1485,297
chartqa_train_0043,25,0.5756220318447669,0.49158249158249157,1485,297
chartqa_train_0043,26,0.6064053235451567,0.5016835016835017,1485,297
chartqa_train_0043,27,0.3280014160244228,0.3872053872053872,1485,297
chartqa_train_0044,0,0.580131053688225,0.5174825174825175,1431,286
chartqa_train_0044,1,0.5129271857889667,0.44755244755244755,1431,286
chartqa_train_0044,2,0.6510801797398684,0.5979020979020979,1431,286
chartqa_train_0044,3,0.5274934724254295,0.534965034965035,1431,286
chartqa_train_0044,4,0.688981431381196,0.5244755244755245,1431,286
chartqa_train_0044,5,0.7400310009403367,0.7027972027972028,1431,286
chartqa_train_0044,6,0.6482951397255411,0.6293706293706294,1431,286
chartqa_train_0044,7,0.6925424620517987,0.6538461538461539,1431,286
chartqa_train_0044,8,0.6502490468847015,0.5524475524475524,1431,286
chartqa_train_0044,9,0.7963517226858213,0.6958041958041958,1431,286
chartqa_train_0044,10,0.6111457655760498,0.5734265734265734,1431,286
chartqa_train_0044,11,0.6593128808191802,0.6188811188811189,1431,286
chartqa_train_0044,12,0.6345059477879441,0.5734265734265734,1431,286
chartqa_train_0044,13,0.7144186153631568,0.6048951048951049,1431,286
chartqa_train_0044,14,0.44553560672034,0.479020979020979,1431,286
chartqa_train_0044,15,0.42948151550875324,0.3776223776223776,1431,286
chartqa_train_0044,16,0.521312519451073,0.3986013986013986,1431,286
chartqa_train_0044,17,0.49099673019844225,0.3951048951048951,1431,286
chartqa_train_0044,18,0.6839990997944181,0.5524475524475524,1431,286
chartqa_train_0044,19,0.503589375938516,0.4370629370629371,1431,286
chartqa_train_0044,20,0.4848158398442856,0.4370629370629371,1431,286
chartqa_train_0044,21,0.5559420419295416,0.5174825174825175,1431,286
chartqa_train_0044,22,0.5077595074267954,0.45454545454545453,1431,286
chartqa_train_0044,23,0.5432954940972106,0.46153846153846156,1431,286
chartqa_train_0044,24,0.6518547847952869,0.5734265734265734,1431,286
chartqa_train_0044,25,0.5798053342845044,0.493006993006993,1431,286
chartqa_train_0044,26,0.6423088089894122,0.5664335664335665,1431,286
chartqa_train_0044,27,,0.1958041958041958,1431,286
chartqa_train_0052,0,0.5860308041640697,0.4646074646074646,3888,777
chartqa_train_0052,1,0.5598606270381545,0.4272844272844273,3888,777
chartqa_train_0052,2,0.6249710770680973,0.5804375804375804,3888,777
chartqa_train_0052,3,0.3331987068069932,0.44015444015444016,3888,777
chartqa_train_0052,4,0.7202631200421664,0.6087516087516087,3888,777
chartqa_train_0052,5,0.7660171848605948,0.6525096525096525,3888,777
chartqa_train_0052,6,0.6959871906627372,0.5984555984555985,3888,777
chartqa_train_0052,7,0.6985010657838604,0.6216216216216216,3888,777
chartqa_train_0052,8,0.7237105291509809,0.5868725868725869,3888,777
chartqa_train_0052,9,0.8008528921389888,0.6898326898326899,3888,777
chartqa_train_0052,10,0.670289790135018,0.6254826254826255,3888,777
chartqa_train_0052,11,0.6076269598003351,0.5894465894465895,3888,777
chartqa_train_0052,12,0.6066572187302508,0.5675675675675675,3888,777
chartqa_train_0052,13,0.48887544732727783,0.4517374517374517,3888,777
chartqa_train_0052,14,0.5843726521382689,0.574002574002574,3888,777
chartqa_train_0052,15,0.62183119405514,0.5701415701415702,3888,777
chartqa_train_0052,16,0.5904953551848563,0.5148005148005148,3888,777
chartqa_train_0052,17,0.6431424196271645,0.49935649935649934,3888,777
chartqa_train_0052,18,0.5800928608991425,0.5070785070785071,3888,777
chartqa_train_0052,19,0.5449997919785937,0.4954954954954955,3888,777
chartqa_train_0052,20,0.6440920254694851,0.5662805662805663,3888,777
chartqa_train_0052,21,0.6686759507034505,0.5933075933075933,3888,777
chartqa_train_0052,22,0.7005456940027298,0.6499356499356499,3888,777
chartqa_train_0052,23,0.6944280597539967,0.6241956241956242,3888,777
chartqa_train_0052,24,0.7285605566594126,0.6267696267696268,3888,777
chartqa_train_0052,25,0.7176127998730765,0.5881595881595881,3888,777
chartqa_train_0052,26,0.7682089614820166,0.6705276705276705,3888,777
chartqa_train_0052,27,0.5845641917266546,0.5096525096525096,3888,777
chartqa_train_0053,0,0.6037675424503509,0.5032175032175032,3888,777
chartqa_train_0053,1,0.5541483680788282,0.43243243243243246,3888,777
chartqa_train_0053,2,0.6318821789920288,0.5778635778635779,3888,777
chartqa_train_0053,3,0.3473151710450999,0.4453024453024453,3888,777
chartqa_train_0053,4,0.7293598095598368,0.6126126126126126,3888,777
chartqa_train_0053,5,0.7678458651404048,0.6743886743886743,3888,777
chartqa_train_0053,6,0.6866599195925253,0.5907335907335908,3888,777
chartqa_train_0053,7,0.7191954886956335,0.6306306306306306,3888,777
chartqa_train_0053,8,0.7710546739201446,0.6525096525096525,3888,777
chartqa_train_0053,9,0.8300522174606999,0.7104247104247104,3888,777
chartqa_train_0053,10,0.7196841588818684,0.667953667953668,3888,777
chartqa_train_0053,11,0.6747071144191038,0.6576576576576577,3888,777
chartqa_train_0053,12,0.7068286786169597,0.6473616473616474,3888,777
chartqa_train_0053,13,0.6166117056433638,0.5778635778635779,3888,777
chartqa_train_0053,14,0.6632250877173412,0.6422136422136422,3888,777
chartqa_train_0053,15,0.6890029388594568,0.6447876447876448,3888,777
chartqa_train_0053,16,0.673001117674327,0.6113256113256114,3888,777
chartqa_train_0053,17,0.733995363211313,0.6293436293436293,3888,777
chartqa_train_0053,18,0.6576994348635752,0.5727155727155727,3888,777
chartqa_train_0053,19,0.5211051921493938,0.4774774774774775,3888,777
chartqa_train_0053,20,0.5939028521951922,0.5379665379665379,3888,777
chartqa_train_0053,21,0.6288417472617588,0.5611325611325612,3888,777
chartqa_train_0053,22,0.6599403881354408,0.5984555984555985,3888,777
chartqa_train_0053,23,0.64105432290007,0.5546975546975547,3888,777
chartqa_train_0053,24,0.6119278642939696,0.5341055341055341,3888,777
chartqa_train_0053,25,0.6340084637298954,0.5379665379665379,3888,777
chartqa_train_0053,26,0.7299533183419152,0.6113256113256114,3888,777
chartqa_train_0053,27,,0.18146718146718147,3888,777
chartqa_train_0056,0,0.5103606701150506,0.4454244762954796,4536,907
chartqa_train_0056,1,0.48943946801432064,0.4255788313120176,4536,907
chartqa_train_0056,2,0.581948435721373,0.5292171995589857,4536,907
chartqa_train_0056,3,0.3305428590036926,0.46416758544652703,4536,907
chartqa_train_0056,4,0.754140696245474,0.6372657111356119,4536,907
chartqa_train_0056,5,0.8010776428249334,0.7320837927232635,4536,907
chartqa_train_0056,6,0.6768010682834965,0.5722160970231532,4536,907
chartqa_train_0056,7,0.6633060613240918,0.5854465270121278,4536,907
chartqa_train_0056,8,0.8212363051753576,0.7122381477398015,4536,907
chartqa_train_0056,9,0.8452764105121973,0.7420066152149944,4536,907
chartqa_train_0056,10,0.7473660199248148,0.6637265711135611,4536,907
chartqa_train_0056,11,0.7497464988843929,0.6890848952590959,4536,907
chartqa_train_0056,12,0.7332969543051887,0.6626240352811467,4536,907
chartqa_train_0056,13,0.6658197229069689,0.5964718853362734,4536,907
chartqa_train_0056,14,0.6666223297827621,0.6240352811466373,4536,907
chartqa_train_0056,15,0.6368557638357096,0.5622932745314223,4536,907
chartqa_train_0056,16,0.6796313911856158,0.5942668136714443,4536,907
chartqa_train_0056,17,0.7121748855327192,0.5821389195148843,4536,907
chartqa_train_0056,18,0.6502501735285031,0.525909592061742,4536,907
chartqa_train_0056,19,0.6150205894871298,0.5281146637265711,4536,907
chartqa_train_0056,20,0.6825085844647276,0.6008820286659317,4536,907
chartqa_train_0056,21,0.6855617535185784,0.597574421168688,4536,907
chartqa_train_0056,22,0.6776396770481895,0.6019845644983461,4536,907
chartqa_train_0056,23,0.6658415024572626,0.5854465270121278,4536,907
chartqa_train_0056,24,0.706649602778394,0.6052921719955898,4536,907
chartqa_train_0056,25,0.6821579776909826,0.587651598676957,4536,907
chartqa_train_0056,26,0.7137339812080734,0.619625137816979,4536,907
chartqa_train_0056,27,0.6048130180291509,0.5314222712238148,4536,907
chartqa_train_0058,0,0.5942661365182953,0.477319587628866,4854,970
chartqa_train_0058,1,0.5280448841872105,0.4463917525773196,4854,970
chartqa_train_0058,2,0.6274427093768129,0.5608247422680412,4854,970
chartqa_train_0058,3,0.4311556860959719,0.43195876288659796,4854,970
chartqa_train_0058,4,0.7324271925034475,0.6216494845360825,4854,970
chartqa_train_0058,5,0.8221428978582793,0.7381443298969073,4854,970
chartqa_train_0058,6,0.675954883517224,0.568041237113402,4854,970
chartqa_train_0058,7,0.7053180300425519,0.5907216494845361,4854,970
chartqa_train_0058,8,0.7648858338663271,0.6391752577319587,4854,970
chartqa_train_0058,9,0.8377512256284826,0.7288659793814433,4854,970
chartqa_train_0058,10,0.7196416178787859,0.6515463917525773,4854,970
chartqa_train_0058,11,0.7076606722667492,0.6659793814432989,4854,970
chartqa_train_0058,12,0.7276191095208442,0.6350515463917525,4854,970
chartqa_train_0058,13,0.6990113861179142,0.6123711340206186,4854,970
chartqa_train_0058,14,0.6686045662946569,0.5907216494845361,4854,970
chartqa_train_0058,15,0.6196205615774649,0.520618556701031,4854,970
chartqa_train_0058,16,0.6569202088035166,0.5907216494845361,4854,970
chartqa_train_0058,17,0.649747473784396,0.5443298969072164,4854,970
chartqa_train_0058,18,0.6787113919748788,0.5597938144329897,4854,970
chartqa_train_0058,19,0.7009771322349353,0.5824742268041238,4854,970
chartqa_train_0058,20,0.6752241337114181,0.5432989690721649,4854,970
chartqa_train_0058,21,0.7208442046276021,0.6278350515463917,4854,970
chartqa_train_0058,22,0.7562938407549072,0.6443298969072165,4854,970
chartqa_train_0058,23,0.7160403192368595,0.6206185567010309,4854,970
chartqa_train_0058,24,0.7341864738461247,0.643298969072165,4854,970
chartqa_train_0058,25,0.736717271517024,0.6247422680412371,4854,970
chartqa_train_0058,26,0.7949619414333945,0.6721649484536083,4854,970
chartqa_train_0058,27,0.5693832592219451,0.5422680412371134,4854,970
chartqa_train_0064,0,0.5643880336249727,0.46416758544652703,4536,907
chartqa_train_0064,1,0.5653981604626387,0.4829106945975744,4536,907
chartqa_train_0064,2,0.5482193220585017,0.5027563395810364,4536,907
chartqa_train_0064,3,0.3492786772913935,0.43770672546857775,4536,907
chartqa_train_0064,4,0.6790275820068093,0.577728776185226,4536,907
chartqa_train_0064,5,0.7467368300583372,0.6725468577728776,4536,907
chartqa_train_0064,6,0.660335345245804,0.5534729878721059,4536,907
chartqa_train_0064,7,0.6382297436656431,0.5865490628445424,4536,907
chartqa_train_0064,8,0.634099357647221,0.5270121278941565,4536,907
chartqa_train_0064,9,0.7556827549974436,0.6460859977949284,4536,907
chartqa_train_0064,10,0.6430904316536308,0.5567805953693495,4536,907
chartqa_train_0064,11,0.5366156252276107,0.5501653803748622,4536,907
chartqa_train_0064,12,0.48944824042459545,0.4762954796030871,4536,907
chartqa_train_0064,13,0.39207826471668905,0.42778390297684676,4536,907
chartqa_train_0064,14,0.39689390824981674,0.4663726571113561,4536,907
chartqa_train_0064,15,0.2773162952665109,0.3671444321940463,4536,907
chartqa_train_0064,16,0.32560844730513266,0.3362734288864388,4536,907
chartqa_train_0064,17,0.40986223173018377,0.41345093715545755,4536,907
chartqa_train_0064,18,0.49442102516471315,0.4685777287761852,4536,907
chartqa_train_0064,19,0.48655112524377164,0.46416758544652703,4536,907
chartqa_train_0064,20,0.5999625240546811,0.5611907386990077,4536,907
chartqa_train_0064,21,0.5606905128006533,0.5314222712238148,4536,907
chartqa_train_0064,22,0.6588416432034343,0.6207276736493936,4536,907
chartqa_train_0064,23,0.6092738313881199,0.5248070562293274,4536,907
chartqa_train_0064,24,0.6298386448577807,0.5843439911797134,4536,907
chartqa_train_0064,25,0.6257448833644046,0.6019845644983461,4536,907
chartqa_train_0064,26,0.6833002502063656,0.6229327453142227,4536,907
chartqa_train_0064,27,0.4494127503581612,0.474090407938258,4536,907
chartqa_train_0065,0,0.6086008460378687,0.4994487320837927,4536,907
chartqa_train_0065,1,0.5614638274094129,0.4972436604189636,4536,907
chartqa_train_0065,2,0.5483773116001615,0.5126791620727673,4536,907
chartqa_train_0065,3,0.3945794708542433,0.4829106945975744,4536,907
chartqa_train_0065,4,0.7368856415474893,0.6736493936052922,4536,907
chartqa_train_0065,5,0.7848746387059119,0.7398015435501654,4536,907
chartqa_train_0065,6,0.6811348711496809,0.5854465270121278,4536,907
chartqa_train_0065,7,0.688396675728508,0.6218302094818081,4536,907
chartqa_train_0065,8,0.7228598898532778,0.6284454244762955,4536,907
chartqa_train_0065,9,0.8125526443308748,0.7342888643880926,4536,907
chartqa_train_0065,10,0.7001552770340698,0.6538037486218302,4536,907
chartqa_train_0065,11,0.7004416908025443,0.6571113561190739,4536,907
chartqa_train_0065,12,0.7140872391738249,0.6438809261300992,4536,907
chartqa_train_0065,13,0.6977979105182982,0.6207276736493936,4536,907
chartqa_train_0065,14,0.7127162343458107,0.6328555678059536,4536,907
chartqa_train_0065,15,0.7120751323879733,0.6141124586549063,4536,907
chartqa_train_0065,16,0.7620490004209445,0.6538037486218302,4536,907
chartqa_train_0065,17,0.7710739782210525,0.6372657111356119,4536,907
chartqa_train_0065,18,0.6990102088975274,0.6052921719955898,4536,907
